playerId,goals,assists,yellowCards,redCards,matches_played,goals_per_match,assists_per_match,performance_score,high_performance
112542,0.0,0,0,0,4,0.0,0.0,0.0,True
112556,0.0,0,0,0,4,0.0,0.0,0.0,True
112679,1.0,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,True
112710,0.0,0,0,0,4,0.0,0.0,0.0,True
112777,0.0,0,0,0,4,0.0,0.0,0.0,True
112813,0.0,0,0,0,4,0.0,0.0,0.0,True
113517,0.0,0,0,0,3,0.0,0.0,0.0,True
113995,0.0,0,0,0,5,0.0,0.0,0.0,True
114567,0.0,0,0,0,3,0.0,0.0,0.0,True
114617,0.0,0,0,0,3,0.0,0.0,0.0,True
114624,0.0,0,79,0,3,0.0,0.0,-13.166666666666666,False
114709,0.0,0,0,0,3,0.0,0.0,0.0,True
114723,0.0,0,45,0,3,0.0,0.0,-7.5,False
114736,0.0,0,0,0,3,0.0,0.0,0.0,True
114762,0.0,0,0,0,3,0.0,0.0,0.0,True
114764,0.0,0,0,0,3,0.0,0.0,0.0,True
114798,0.0,0,0,0,3,0.0,0.0,0.0,True
114803,0.0,0,0,0,3,0.0,0.0,0.0,True
114813,0.0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,True
114864,0.0,0,96,0,3,0.0,0.0,-16.0,False
114908,0.0,0,0,0,3,0.0,0.0,0.0,True
115146,0.0,0,0,0,3,0.0,0.0,0.0,True
115353,0.0,0,0,0,3,0.0,0.0,0.0,True
116166,0.0,0,0,0,5,0.0,0.0,0.0,True
116259,0.0,0,0,0,5,0.0,0.0,0.0,True
116269,0.0,0,0,0,5,0.0,0.0,0.0,True
116293,0.0,0,0,0,3,0.0,0.0,0.0,True
116349,0.0,0,0,0,5,0.0,0.0,0.0,True
116364,0.0,0,18,0,3,0.0,0.0,-3.0,False
116623,0.0,0,0,0,5,0.0,0.0,0.0,True
116997,0.0,0,0,0,3,0.0,0.0,0.0,True
119932,0.0,0,0,0,3,0.0,0.0,0.0,True
119951,0.0,0,95,0,3,0.0,0.0,-15.833333333333334,False
119975,0.0,0,0,0,3,0.0,0.0,0.0,True
119981,0.0,0,0,0,3,0.0,0.0,0.0,True
119987,0.0,0,0,0,2,0.0,0.0,0.0,True
120000,0.0,0,0,0,3,0.0,0.0,0.0,True
120042,0.0,0,0,0,3,0.0,0.0,0.0,True
120151,0.0,0,0,0,3,0.0,0.0,0.0,True
120156,0.0,0,86,0,3,0.0,0.0,-14.333333333333334,False
120167,0.0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,True
120225,0.0,0,0,0,3,0.0,0.0,0.0,True
120269,0.0,0,0,0,3,0.0,0.0,0.0,True
120339,0.0,0,0,0,3,0.0,0.0,0.0,True
120353,2.0,0,0,0,3,0.6666666666666666,0.0,1.3333333333333333,True
120446,0.0,0,0,0,3,0.0,0.0,0.0,True
120631,0.0,0,0,0,3,0.0,0.0,0.0,True
120717,0.0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,True
120784,0.0,0,0,0,2,0.0,0.0,0.0,True
120839,0.0,0,0,0,3,0.0,0.0,0.0,True
120853,1.0,0,58,0,3,0.3333333333333333,0.0,-9.0,False
120898,0.0,0,0,0,3,0.0,0.0,0.0,True
120900,0.0,0,0,0,3,0.0,0.0,0.0,True
122561,0.0,0,0,0,3,0.0,0.0,0.0,True
122562,0.0,0,0,0,3,0.0,0.0,0.0,True
122568,0.0,0,0,0,3,0.0,0.0,0.0,True
122577,0.0,0,93,0,2,0.0,0.0,-23.25,False
122615,0.0,0,0,0,3,0.0,0.0,0.0,True
122623,0.0,0,0,0,3,0.0,0.0,0.0,True
122651,0.0,0,0,0,2,0.0,0.0,0.0,True
122671,0.0,0,0,0,3,0.0,0.0,0.0,True
122696,0.0,0,0,0,3,0.0,0.0,0.0,True
122749,0.0,0,0,0,3,0.0,0.0,0.0,True
122832,1.0,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,True
122839,0.0,0,0,0,3,0.0,0.0,0.0,True
122847,1.0,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,True
122888,0.0,0,0,0,3,0.0,0.0,0.0,True
122918,0.0,0,0,0,3,0.0,0.0,0.0,True
122940,0.0,0,0,0,3,0.0,0.0,0.0,True
125205,0.0,0,0,0,3,0.0,0.0,0.0,True
125207,0.0,0,0,0,3,0.0,0.0,0.0,True
125250,0.0,0,0,0,3,0.0,0.0,0.0,True
125260,0.0,0,56,0,3,0.0,0.0,-9.333333333333334,False
125268,0.0,0,0,0,3,0.0,0.0,0.0,True
125273,0.0,0,0,0,3,0.0,0.0,0.0,True
125282,0.0,0,0,0,3,0.0,0.0,0.0,True
125284,0.0,0,84,0,3,0.0,0.0,-14.0,False
125286,0.0,0,0,0,3,0.0,0.0,0.0,True
125287,0.0,0,0,0,3,0.0,0.0,0.0,True
125452,0.0,0,0,0,3,0.0,0.0,0.0,True
125510,0.0,0,0,0,3,0.0,0.0,0.0,True
125512,0.0,0,22,0,3,0.0,0.0,-3.6666666666666665,False
125575,1.0,0,89,0,3,0.3333333333333333,0.0,-14.166666666666668,False
125774,0.0,0,0,0,3,0.0,0.0,0.0,True
125848,0.0,0,0,0,3,0.0,0.0,0.0,True
127530,0.0,0,0,0,3,0.0,0.0,0.0,True
127537,0.0,0,39,0,3,0.0,0.0,-6.5,False
127560,0.0,0,0,0,3,0.0,0.0,0.0,True
127671,0.0,0,0,0,3,0.0,0.0,0.0,True
127796,0.0,0,0,0,3,0.0,0.0,0.0,True
128214,1.0,0,158,0,3,0.3333333333333333,0.0,-25.666666666666664,False
128523,0.0,0,0,0,3,0.0,0.0,0.0,True
131576,0.0,0,0,0,3,0.0,0.0,0.0,True
131602,0.0,0,0,0,3,0.0,0.0,0.0,True
131862,0.0,0,0,0,3,0.0,0.0,0.0,True
133897,0.0,0,0,0,3,0.0,0.0,0.0,True
134383,0.0,0,0,0,3,0.0,0.0,0.0,True
134387,0.0,0,0,0,3,0.0,0.0,0.0,True
134702,0.0,0,33,0,7,0.0,0.0,-2.357142857142857,False
134769,0.0,0,0,0,7,0.0,0.0,0.0,True
135103,0.0,0,0,0,4,0.0,0.0,0.0,True
135150,0.0,0,0,0,4,0.0,0.0,0.0,True
135174,0.0,0,0,0,3,0.0,0.0,0.0,True
135207,0.0,0,0,0,3,0.0,0.0,0.0,True
135425,0.0,0,0,0,3,0.0,0.0,0.0,True
135747,0.0,0,0,0,7,0.0,0.0,0.0,True
135784,0.0,0,0,0,7,0.0,0.0,0.0,True
135810,0.0,0,14,0,7,0.0,0.0,-1.0,False
135927,0.0,0,0,0,4,0.0,0.0,0.0,True
137653,0.0,0,0,0,4,0.0,0.0,0.0,True
137661,0.0,0,0,0,4,0.0,0.0,0.0,True
138174,0.0,0,0,0,3,0.0,0.0,0.0,True
138633,0.0,0,0,0,3,0.0,0.0,0.0,True
139075,0.0,0,38,0,3,0.0,0.0,-6.333333333333333,False
139078,0.0,0,80,0,3,0.0,0.0,-13.333333333333334,False
139080,0.0,0,0,0,3,0.0,0.0,0.0,True
139391,0.0,0,0,0,3,0.0,0.0,0.0,True
139393,0.0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,True
139548,0.0,0,0,0,3,0.0,0.0,0.0,True
140046,0.0,0,0,0,3,0.0,0.0,0.0,True
140064,0.0,0,0,0,3,0.0,0.0,0.0,True
140085,0.0,0,0,0,3,0.0,0.0,0.0,True
146459,0.0,0,0,0,4,0.0,0.0,0.0,True
146583,0.0,0,0,0,3,0.0,0.0,0.0,True
149050,0.0,0,0,0,1,0.0,0.0,0.0,True
149074,0.0,0,0,0,3,0.0,0.0,0.0,True
149151,0.0,0,0,0,5,0.0,0.0,0.0,True
167241,0.0,0,0,0,3,0.0,0.0,0.0,True
173214,0.0,0,0,0,3,0.0,0.0,0.0,True
198120,0.0,0,45,0,3,0.0,0.0,-7.5,False
207164,0.0,0,0,0,3,0.0,0.0,0.0,True
209091,0.0,1,76,0,7,0.0,0.14285714285714285,-5.285714285714286,False
209354,1.0,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,True
209567,0.0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,True
209792,0.0,0,44,0,3,0.0,0.0,-7.333333333333333,False
210044,0.0,0,0,0,7,0.0,0.0,0.0,True
212604,0.0,0,83,0,7,0.0,0.0,-5.928571428571429,False
213364,0.0,0,0,0,5,0.0,0.0,0.0,True
214220,0.0,0,0,0,5,0.0,0.0,0.0,True
215281,0.0,0,0,0,3,0.0,0.0,0.0,True
216568,0.0,0,0,0,3,0.0,0.0,0.0,True
220112,0.0,0,57,0,3,0.0,0.0,-9.5,False
220971,0.0,0,0,0,5,0.0,0.0,0.0,True
221039,0.0,0,0,0,3,0.0,0.0,0.0,True
224593,0.0,0,0,0,3,0.0,0.0,0.0,True
225324,0.0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,True
227059,0.0,0,0,0,4,0.0,0.0,0.0,True
227894,1.0,0,0,0,4,0.25,0.0,0.5,True
230020,0.0,0,0,0,3,0.0,0.0,0.0,True
230626,0.0,0,0,0,7,0.0,0.0,0.0,True
231138,0.0,0,0,0,7,0.0,0.0,0.0,True
231713,0.0,0,0,0,7,0.0,0.0,0.0,True
233276,0.0,0,0,0,3,0.0,0.0,0.0,True
235555,0.0,1,23,0,7,0.0,0.14285714285714285,-1.5,False
236528,0.0,0,0,0,4,0.0,0.0,0.0,True
237034,0.0,0,0,0,4,0.0,0.0,0.0,True
237268,0.0,0,0,0,3,0.0,0.0,0.0,True
237274,0.0,0,0,0,3,0.0,0.0,0.0,True
237836,0.0,0,79,0,3,0.0,0.0,-13.166666666666666,False
238031,0.0,0,0,0,3,0.0,0.0,0.0,True
238055,0.0,0,0,0,3,0.0,0.0,0.0,True
240032,1.0,0,61,0,3,0.3333333333333333,0.0,-9.5,False
240042,0.0,0,0,0,3,0.0,0.0,0.0,True
240906,0.0,0,0,0,3,0.0,0.0,0.0,True
241077,0.0,0,45,0,3,0.0,0.0,-7.5,False
241134,0.0,0,0,0,2,0.0,0.0,0.0,True
241647,0.0,0,0,0,2,0.0,0.0,0.0,True
241945,0.0,0,84,0,4,0.0,0.0,-10.5,False
243588,0.0,0,28,0,4,0.0,0.0,-3.5,False
246928,0.0,0,105,0,4,0.0,0.0,-13.125,False
246946,0.0,0,0,0,3,0.0,0.0,0.0,True
248328,0.0,0,0,0,3,0.0,0.0,0.0,True
255387,0.0,0,77,0,4,0.0,0.0,-9.625,False
255738,0.0,0,0,0,4,0.0,0.0,0.0,True
256043,0.0,0,0,0,3,0.0,0.0,0.0,True
256480,0.0,0,0,0,3,0.0,0.0,0.0,True
256634,3.0,0,0,0,4,0.75,0.0,1.5,True
257762,0.0,0,0,0,4,0.0,0.0,0.0,True
257800,1.0,2,88,0,5,0.2,0.4,-8.0,False
258154,0.0,0,0,0,4,0.0,0.0,0.0,True
258264,0.0,0,0,0,3,0.0,0.0,0.0,True
261127,1.0,0,0,0,7,0.14285714285714285,0.0,0.2857142857142857,True
262048,0.0,0,0,0,5,0.0,0.0,0.0,True
263802,0.0,2,19,0,7,0.0,0.2857142857142857,-1.0714285714285716,False
264476,0.0,0,0,0,3,0.0,0.0,0.0,True
265366,0.0,0,0,0,3,0.0,0.0,0.0,True
265368,0.0,0,0,0,3,0.0,0.0,0.0,True
265673,0.0,0,0,0,4,0.0,0.0,0.0,True
265865,0.0,0,33,0,3,0.0,0.0,-5.5,False
266442,0.0,0,0,0,3,0.0,0.0,0.0,True
272829,0.0,0,0,0,1,0.0,0.0,0.0,True
273683,0.0,0,45,0,3,0.0,0.0,-7.5,False
275243,0.0,0,0,0,3,0.0,0.0,0.0,True
278289,0.0,0,0,0,4,0.0,0.0,0.0,True
279545,0.0,0,74,0,7,0.0,0.0,-5.285714285714286,False
281254,0.0,0,0,0,4,0.0,0.0,0.0,True
282772,0.0,1,0,0,4,0.0,0.25,0.25,True
284147,0.0,0,0,0,3,0.0,0.0,0.0,True
284267,0.0,0,0,0,4,0.0,0.0,0.0,True
285396,0.0,0,0,0,4,0.0,0.0,0.0,True
285491,0.0,0,0,0,3,0.0,0.0,0.0,True
285508,0.0,0,0,0,3,0.0,0.0,0.0,True
285538,0.0,0,0,0,3,0.0,0.0,0.0,True
285583,0.0,0,0,0,2,0.0,0.0,0.0,True
285590,0.0,0,0,0,3,0.0,0.0,0.0,True
286390,0.0,0,0,0,7,0.0,0.0,0.0,True
288091,0.0,0,0,0,4,0.0,0.0,0.0,True
288708,0.0,0,0,0,5,0.0,0.0,0.0,True
289359,0.0,0,0,0,1,0.0,0.0,0.0,True
292954,0.0,0,0,0,3,0.0,0.0,0.0,True
293080,0.0,1,0,0,3,0.0,0.3333333333333333,0.3333333333333333,True
293128,0.0,0,0,0,3,0.0,0.0,0.0,True
295156,1.0,1,0,0,4,0.25,0.25,0.75,True
295747,1.0,0,0,0,2,0.5,0.0,1.0,True
296484,0.0,0,0,0,3,0.0,0.0,0.0,True
297957,0.0,0,0,0,4,0.0,0.0,0.0,True
299121,0.0,0,23,0,3,0.0,0.0,-3.8333333333333335,False
299618,0.0,0,0,0,5,0.0,0.0,0.0,True
325910,0.0,0,0,0,3,0.0,0.0,0.0,True
331763,0.0,0,0,0,3,0.0,0.0,0.0,True
332605,0.0,0,0,0,3,0.0,0.0,0.0,True
332821,0.0,0,0,0,3,0.0,0.0,0.0,True
333571,0.0,0,0,0,5,0.0,0.0,0.0,True
333803,0.0,0,0,0,3,0.0,0.0,0.0,True
336178,0.0,0,1,0,4,0.0,0.0,-0.125,False
340386,0.0,1,0,0,5,0.0,0.2,0.2,True
340646,1.0,0,72,0,7,0.14285714285714285,0.0,-4.857142857142858,False
346101,0.0,0,0,0,7,0.0,0.0,0.0,True
349687,0.0,0,55,0,3,0.0,0.0,-9.166666666666666,False
353833,4.0,0,161,0,7,0.5714285714285714,0.0,-10.357142857142858,False
354041,0.0,0,0,0,3,0.0,0.0,0.0,True
354043,0.0,0,93,0,3,0.0,0.0,-15.5,False
356237,0.0,0,0,0,4,0.0,0.0,0.0,True
360992,0.0,1,75,0,4,0.0,0.25,-9.125,False
361498,0.0,0,123,0,2,0.0,0.0,-30.75,False
361511,0.0,0,0,0,3,0.0,0.0,0.0,True
361536,0.0,1,78,0,3,0.0,0.3333333333333333,-12.666666666666666,False
361807,0.0,0,97,0,5,0.0,0.0,-9.7,False
364772,0.0,0,0,0,3,0.0,0.0,0.0,True
372915,0.0,0,0,0,3,0.0,0.0,0.0,True
373054,0.0,0,0,0,3,0.0,0.0,0.0,True
373441,0.0,0,0,0,3,0.0,0.0,0.0,True
375348,1.0,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,True
388928,0.0,0,0,0,3,0.0,0.0,0.0,True
395636,0.0,0,0,0,5,0.0,0.0,0.0,True
396475,0.0,0,94,0,3,0.0,0.0,-15.666666666666666,False
397178,0.0,0,0,0,7,0.0,0.0,0.0,True
398219,0.0,0,0,0,2,0.0,0.0,0.0,True
401861,0.0,0,0,0,3,0.0,0.0,0.0,True
403546,0.0,0,71,0,3,0.0,0.0,-11.833333333333334,False
403613,0.0,0,60,0,3,0.0,0.0,-10.0,False
408827,0.0,0,0,0,3,0.0,0.0,0.0,True
424241,0.0,0,0,0,3,0.0,0.0,0.0,True
424624,0.0,0,0,0,3,0.0,0.0,0.0,True
426702,0.0,0,0,0,3,0.0,0.0,0.0,True
437417,0.0,0,0,0,3,0.0,0.0,0.0,True
447821,1.0,0,0,0,3,0.3333333333333333,0.0,0.6666666666666666,True
448079,0.0,0,0,0,3,0.0,0.0,0.0,True
448210,0.0,0,38,0,4,0.0,0.0,-4.75,False
487023,0.0,0,0,0,3,0.0,0.0,0.0,True
552555,0.0,0,0,0,3,0.0,0.0,0.0,True
